0.023197878;-0.028752095;-0.013269224;0.012037986;0.022201388;-0.000500463;-0.030243491;0.019930721;-0.024878993;0.006456952;0.087170857;0.040419456;-0.007546803;0.108676952;-0.011983592;0.019972231;0.009420245;-0.001378639;0.003324816;0.025418367;0.013251946;-0.020419048;-0.077454347;0.007882694;-0.007030973;
0.024843592;-0.029336585;-0.014100245;0.010805333;0.022333633;-0.002077605;-0.030553462;0.020136435;-0.026794095;0.004992463;0.087577388;0.040396599;-0.006467619;0.112205116;-0.00951502;0.020411415;0.009124735;-0.003130476;0.003370531;0.027824898;0.013036435;-0.024472925;-0.077167715;0.006870449;-0.006505259;
0.026363592;-0.029210054;-0.014766367;0.00957268;0.022865878;-0.003912707;-0.031191129;0.02050868;-0.029274095;0.003124707;0.087484327;0.040393333;-0.005417823;0.116040218;-0.00689951;0.021386109;0.009439837;-0.004843129;0.003710122;0.030518776;0.013459293;-0.02806966;-0.077562817;0.006152082;-0.006430156;
0.027857469;-0.028311823;-0.015375347;0.008398803;0.023850367;-0.006013932;-0.032196844;0.021027864;-0.032353279;0.000809605;0.087028816;0.040450476;-0.004503537;0.12013981;-0.004083184;0.022816313;0.010443918;-0.00645619;0.004330531;0.033405306;0.014554803;-0.031083537;-0.078542409;0.005822286;-0.006906891;
0.029387265;-0.026613592;-0.016034939;0.007340844;0.025301796;-0.008391075;-0.033615619;0.021690721;-0.036000626;-0.001928354;0.086390449;0.040631701;-0.003814558;0.124428789;-0.001000735;0.024579578;0.012123918;-0.007917415;0.005189306;0.036448571;0.01628868;-0.033478639;-0.079957919;0.005956163;-0.008061177;
0.030975837;-0.024121891;-0.01682351;0.006442884;0.027189143;-0.011060463;-0.035514395;0.022525007;-0.040124707;-0.004997741;0.085768408;0.040989252;-0.003435782;0.128820626;0.002406612;0.026525701;0.014363918;-0.009168027;0.00619502;0.039679592;0.018571129;-0.035284354;-0.081655878;0.006588;-0.010004034;
0.032601959;-0.020857673;-0.017772082;0.005729415;0.029445469;-0.014035156;-0.037965007;0.023587864;-0.044583483;-0.00825815;0.085345551;0.041555782;-0.003430884;0.133243483;0.006192735;0.028512639;0.016982694;-0.010141088;0.007207265;0.043162041;0.021258476;-0.036570884;-0.083499143;0.00764995;-0.012797503;
0.034211755;-0.016840803;-0.018877388;0.005208599;0.03198098;-0.017333116;-0.041014803;0.024956027;-0.049197361;-0.01154468;0.08525249;0.042324762;-0.003842313;0.137640218;0.010393551;0.030424476;0.019769633;-0.010782721;0.008031755;0.046961224;0.024171129;-0.037419864;-0.085391388;0.00896224;-0.016431789;
0.035739918;-0.012088694;-0.020118204;0.004865741;0.034692816;-0.020982095;-0.044671946;0.026701333;-0.053786748;-0.014705497;0.085546367;0.043239048;-0.004709252;0.141981442;0.015023755;0.032182844;0.022525551;-0.011063537;0.008462776;0.051104898;0.02711317;-0.037912925;-0.087252613;0.010231537;-0.02078934;
0.037111347;-0.006667197;-0.021461878;0.004669823;0.037491184;-0.025013116;-0.048882558;0.028864599;-0.058214503;-0.017629578;0.086205959;0.044190884;-0.006037687;0.146267156;0.020052327;0.033746925;0.025080653;-0.010991701;0.008320735;0.055565306;0.029895211;-0.038138231;-0.089020776;0.011064009;-0.025653014;
0.038254204;-0.000704204;-0.022890449;0.004583293;0.040305878;-0.02945883;-0.05351766;0.031439293;-0.06239083;-0.020266313;0.087136571;0.045036599;-0.007768844;0.15051532;0.02542049;0.03511019;0.027328816;-0.010630884;0.007479918;0.06025102;0.032345823;-0.038182313;-0.090632204;0.010996345;-0.030727299;
0.039106449;0.005597293;-0.024402286;0.004573497;0.043069959;-0.034350259;-0.058387864;0.034361741;-0.066299401;-0.022625497;0.088184735;0.04560966;-0.009780272;0.154745524;0.031033551;0.036287333;0.029224327;-0.010113333;0.005906041;0.065028163;0.034334395;-0.038123537;-0.092011796;0.009586458;-0.035667707;
0.039620735;0.011954299;-0.025990857;0.004629007;0.045706694;-0.039689034;-0.063259701;0.037516027;-0.069995728;-0.02476917;0.089161061;0.04574517;-0.01187932;0.158977361;0.03678702;0.037309374;0.030785143;-0.009617007;0.003667673;0.069736735;0.03578419;-0.038022313;-0.093068123;0.006491673;-0.040113422;
0.039766041;0.018013619;-0.027633306;0.004761252;0.04811649;-0.045435973;-0.067904599;0.040761741;-0.073576136;-0.026777333;0.089884327;0.045294558;-0.013824354;0.163209197;0.042574776;0.038208966;0.032103394;-0.009345986;0.000898694;0.074228163;0.03668868;-0.037898231;-0.09370649;0.001613669;-0.043741177;
0.039534204;0.023410082;-0.029274122;0.005002884;0.050155673;-0.051502912;-0.072136435;0.043955211;-0.077133687;-0.028726721;0.09021902;0.044146803;-0.015371565;0.167416544;0.048311918;0.039022027;0.033345376;-0.009494558;-0.002200082;0.078384898;0.037116435;-0.037728435;-0.093832204;-0.004890095;-0.046286483;
0.038938286;0.027793211;-0.030808816;0.005415946;0.051639755;-0.057744544;-0.075814803;0.046967456;-0.08074185;-0.030666313;0.090097116;0.042261088;-0.016289116;0.171552054;0.05393151;0.039786109;0.034722169;-0.010219456;-0.005398449;0.082128571;0.037204599;-0.037449252;-0.093375062;-0.012609642;-0.047573014;
0.038010939;0.030943687;-0.032100245;0.006083701;0.052376082;-0.063966585;-0.078848272;0.049705415;-0.084410422;-0.032612435;0.089569633;0.039674966;-0.016418095;0.175538993;0.059379673;0.040538762;0.036499429;-0.01159415;-0.008502122;0.085413469;0.037140925;-0.036977415;-0.092299143;-0.020914041;-0.047525667;
0.036801143;0.032794027;-0.032985143;0.00709268;0.052189959;-0.069937197;-0.081194395;0.052115211;-0.088082259;-0.034540599;0.088805007;0.036517415;-0.015695483;0.17926634;0.064569878;0.041309374;0.038977796;-0.013592517;-0.011346204;0.088221633;0.037149088;-0.036259048;-0.090614245;-0.029026875;-0.046172197;
0.035372571;0.033436748;-0.033290449;0.008534313;0.050954041;-0.075380463;-0.082814803;0.054165823;-0.091638177;-0.036401823;0.08808419;0.033017007;-0.014145442;0.182603483;0.069369878;0.042114272;0.042444851;-0.01605619;-0.013800082;0.090538367;0.037456027;-0.035302313;-0.088374245;-0.036183156;-0.043626891;
0.033790531;0.033126;-0.03287249;0.010490231;0.048625878;-0.080012299;-0.083657252;0.05583766;-0.094924707;-0.038124272;0.087782694;0.029475782;-0.01184449;0.185400218;0.073583755;0.04295019;0.047153889;-0.018723946;-0.015806612;0.092335918;0.038254395;-0.034182313;-0.085665674;-0.041736717;-0.040080769;
0.032113796;0.032246544;-0.031639837;0.013019211;0.045247918;-0.083558422;-0.083650721;0.057111129;-0.09778185;-0.039631211;0.088302694;0.026226803;-0.008901361;0.187504707;0.076953551;0.043789374;0.053202636;-0.021251293;-0.017333143;0.093568571;0.039679701;-0.033049252;-0.082596286;-0.045280844;-0.035762401;
0.030394612;0.031180966;-0.029546776;0.016144109;0.040924653;-0.085760871;-0.082713578;0.057961741;-0.100088789;-0.040827946;0.089988272;0.023594966;-0.005393878;0.188791238;0.079193551;0.044577946;0.060500595;-0.023257823;-0.018345388;0.094174286;0.041797252;-0.032081088;-0.079285266;-0.046659166;-0.030911789;
0.028673796;0.030279197;-0.026609633;0.01983717;0.035809551;-0.086405769;-0.08078215;0.058361741;-0.101770422;-0.041605088;0.093087864;0.021833333;-0.001367102;0.189181442;0.080057224;0.045245701;0.06876905;-0.024385986;-0.018838449;0.094079592;0.044592354;-0.031403537;-0.075840368;-0.045971637;-0.025760769;
0.026982367;0.029774163;-0.022895347;0.024010231;0.030070776;-0.085364136;-0.077842558;0.058283374;-0.10282185;-0.041838558;0.097644599;0.02107415;0.003190612;0.188660626;0.079413959;0.045722435;0.077547592;-0.024408844;-0.018792735;0.093222449;0.047976844;-0.031050884;-0.072357919;-0.043545152;-0.020513422;
0.025354612;0.029757293;-0.018493714;0.028527782;0.023861796;-0.08260332;-0.073947048;0.057716844;-0.103306748;-0.041417333;0.103489769;0.021310884;0.008279265;0.187297361;0.077304571;0.045954272;0.086221878;-0.023259456;-0.018160898;0.091568571;0.051815211;-0.030941497;-0.068924449;-0.039833224;-0.015336279;
0.023829714;0.030199741;-0.013502694;0.033211864;0.017329551;-0.078232707;-0.069238476;0.056688272;-0.103337769;-0.040253252;0.110280789;0.022393333;0.013868163;0.18523532;0.073964163;0.045926517;0.094172665;-0.021068435;-0.016905388;0.089116327;0.05594419;-0.030866395;-0.065603633;-0.035287737;-0.01036485;
0.022453388;0.030971986;-0.008013714;0.037869823;0.010606286;-0.072489034;-0.063943782;0.055259701;-0.103052054;-0.038321823;0.117536027;0.02406517;0.019858912;0.182672054;0.069797633;0.045673456;0.100800303;-0.018147619;-0.01498049;0.085903265;0.060200517;-0.030543129;-0.062434653;-0.03030361;-0.005705259;
0.021286041;0.031863415;-0.002083918;0.042335129;0.003814449;-0.065710259;-0.058338884;0.053525823;-0.10259981;-0.035676925;0.12472868;0.026022721;0.026082041;0.179831238;0.065332327;0.045278354;0.105699895;-0.014947619;-0.012338857;0.082006122;0.064440517;-0.02969415;-0.059433837;-0.025173633;-0.001444034;
0.020396245;0.032674844;0.004255673;0.046500027;-0.002905551;-0.05830781;-0.052714395;0.051617252;-0.102103483;-0.032467129;0.131410585;0.027968844;0.032281769;0.176926748;0.061116816;0.044860395;0.108698845;-0.011956599;-0.008988653;0.077539184;0.068554803;-0.028112109;-0.056578327;-0.02008302;0.00233719;
0.019850939;0.03325117;0.010995265;0.050333497;-0.00940351;-0.05070781;-0.047328272;0.049680925;-0.101641442;-0.028911211;0.137248136;0.029668435;0.038193932;0.174130014;0.057629469;0.044555088;0.109869924;-0.00959415;-0.004965796;0.072660816;0.072468272;-0.025720272;-0.05381098;-0.015103973;0.005563313;
0.019707265;0.033489537;0.018146286;0.053889415;-0.015542286;-0.043271075;-0.042358476;0.047863782;-0.10123981;-0.025257333;0.14207385;0.03099415;0.043562857;0.171560218;0.055195184;0.044493048;0.109524735;-0.00808917;-0.000335592;0.067573469;0.076145007;-0.022598639;-0.051063225;-0.010220163;0.008160864;
0.01999298;0.033370354;0.025713633;0.057293497;-0.021186367;-0.036265361;-0.03786317;0.046301333;-0.100864299;-0.021724272;0.145883102;0.031923129;0.048196218;0.169284299;0.053982122;0.044777129;0.108194122;-0.007428132;0.004790939;0.062522041;0.079563782;-0.018962721;-0.04826649;-0.00536302;0.01006617;
0.020699918;0.032954027;0.033672816;0.060709007;-0.026224735;-0.029832707;-0.03378317;0.045119293;-0.100426748;-0.018468762;0.148772898;0.032525578;0.051981361;0.167333279;0.054003347;0.045467741;0.106451382;-0.007337123;0.010291347;0.057792245;0.082706639;-0.015117823;-0.045406082;-0.000457442;0.011246578;
0.021790531;0.032353211;0.041971592;0.06429268;-0.030595347;-0.023999238;-0.029951741;0.04442868;-0.099812871;-0.015543048;0.150903238;0.032935374;0.054900544;0.165730014;0.055159265;0.046591551;0.104882869;-0.007312867;0.016066041;0.053681224;0.08554419;-0.011388844;-0.042552204;0.004565143;0.011718415;
0.02319298;0.031726272;0.050520163;0.068150639;-0.034288408;-0.018706177;-0.02613215;0.044337796;-0.09889532;-0.012886721;0.152433034;0.033309252;0.057008299;0.164503891;0.057299673;0.048146381;0.103984987;-0.00671415;0.022010531;0.050463265;0.088030721;-0.00804517;-0.03986649;0.009758612;0.011553517;
0.024809306;0.031264231;0.059194449;0.072315537;-0.037338204;-0.013839238;-0.022053578;0.044945687;-0.097561442;-0.010352844;0.153468;0.033797415;0.058415646;0.163687565;0.060302122;0.050109374;0.104121741;-0.004882313;0.028030122;0.048365306;0.09009766;-0.005235374;-0.037602;0.015152898;0.010887395;
0.026543184;0.031148313;0.067865469;0.076736762;-0.039816571;-0.00927434;-0.017464803;0.046355211;-0.095737769;-0.007752027;0.154065007;0.034528844;0.059242422;0.163308789;0.064080082;0.052457673;0.105514939;-0.001243596;0.03403502;0.047534286;0.091681333;-0.002962721;-0.036095062;0.020738204;0.00990617;
0.028309714;0.031548313;0.076433808;0.081298395;-0.041808408;-0.004920054;-0.012161129;0.048646367;-0.093391646;-0.004899782;0.154235347;0.035599864;0.059602585;0.163357769;0.068592735;0.055168422;0.108235483;0.00460662;0.039935429;0.048017551;0.09273766;-0.001090068;-0.035683633;0.026481878;0.008831884;
0.030045224;0.032593211;0.084845936;0.085850231;-0.043392082;-0.000722503;-0.006034599;0.051855075;-0.09052634;-0.001658966;0.153944735;0.037079048;0.05960585;0.163752871;0.073807429;0.05821332;0.11220215;0.012792696;0.045636653;0.04978702;0.093269905;0.000635646;-0.03663547;0.032313714;0.007898007;
0.031725224;0.034323823;0.093117073;0.090246966;-0.044598612;0.003334639;0.000917238;0.05593181;-0.087182667;0.002032463;0.153133306;0.039005578;0.059356054;0.16433083;0.079670286;0.061552095;0.117263374;0.023152533;0.051052163;0.052747347;0.093341741;0.002527891;-0.039051796;0.038125959;0.007313517;
0.033369306;0.036705864;0.101329551;0.094379211;-0.045393714;0.007249741;0.008594585;0.06073834;-0.083414503;0.006150014;0.151717252;0.041384354;0.058942993;0.164854912;0.086083347;0.06511019;0.123231537;0.035263693;0.056113388;0.056770204;0.09308215;0.00488381;-0.042833021;0.043796163;0.007236782;
0.03503298;0.039643007;0.10962302;0.098197986;-0.045674531;0.011014639;0.016814177;0.066023782;-0.079274095;0.010587565;0.149597524;0.044179456;0.058456463;0.165039401;0.092899673;0.068776041;0.129904735;0.04850381;0.060799102;0.061736735;0.092665823;0.007949932;-0.047665674;0.049200245;0.007765762;
0.03679951;0.042967088;0.118169784;0.101714721;-0.045294122;0.01462117;0.025335401;0.071462694;-0.074820218;0.015185116;0.146658204;0.047307619;0.057996054;0.16461981;0.099918449;0.072414136;0.137091401;0.062121769;0.065138694;0.067562041;0.09228868;0.011878095;-0.053058327;0.054222286;0.008924946;
0.038753796;0.04648219;0.127153574;0.104986558;-0.044089224;0.018075864;0.033910503;0.07668283;-0.070123075;0.019753279;0.142791537;0.050643129;0.057649932;0.163416544;0.106924163;0.075869374;0.144618068;0.075356987;0.069207265;0.074182776;0.092120517;0.016681361;-0.058402;0.058785551;0.010668619;
0.040969306;0.050013619;0.136664945;0.108088599;-0.041925959;0.021404844;0.042308054;0.08135766;-0.065261034;0.024107565;0.137935483;0.054035782;0.057488299;0.161378993;0.113701306;0.078994816;0.152335347;0.087486107;0.073107673;0.081557143;0.092277252;0.022251973;-0.063082817;0.062854122;0.012902088;
0.043493388;0.05341117;0.146684536;0.111077986;-0.038753714;0.024627701;0.050342952;0.085245551;-0.06033532;0.02808634;0.13211181;0.057330476;0.057553605;0.158605116;0.120044163;0.081687061;0.16011385;0.097953699;0.07693951;0.089606776;0.092804599;0.028402177;-0.066584857;0.066434531;0.015501272;
0.046335837;0.056578517;0.15706512;0.11396615;-0.034667184;0.027752599;0.057910299;0.088241469;-0.055465116;0.031572054;0.125457116;0.06040966;0.057850748;0.155330014;0.125753551;0.083899306;0.167837116;0.106404264;0.080756653;0.098203673;0.09367317;0.034870748;-0.068578327;0.069580653;0.018327395;
0.049465633;0.059476476;0.167520163;0.116704109;-0.029886776;0.030763211;0.064980503;0.09037698;-0.050767973;0.034504299;0.118248408;0.063224354;0.058351973;0.151858993;0.130635184;0.085648422;0.175390585;0.112693664;0.084537878;0.107157143;0.094794803;0.041357279;-0.068940776;0.072377388;0.021240048;
0.052825633;0.062103415;0.177638531;0.119187374;-0.02473249;0.03361219;0.071594381;0.091819156;-0.046345116;0.036874912;0.110868272;0.065810476;0.059013197;0.148507156;0.134507837;0.087010599;0.182660517;0.116889116;0.088185224;0.116208571;0.096056844;0.047562993;-0.067748395;0.074921061;0.024106986;
0.056334204;0.06448219;0.186976023;0.121275537;-0.019579837;0.036216272;0.077851728;0.092792762;-0.042265116;0.038703483;0.103785279;0.068288844;0.059777279;0.145525932;0.137239265;0.088101755;0.189535347;0.119259728;0.091550122;0.125036327;0.097354803;0.053195646;-0.065244994;0.077309633;0.026812293;
0.059904816;0.066647088;0.195062321;0.122836354;-0.014784735;0.038464435;0.08388132;0.093539429;-0.038544299;0.040032463;0.097464735;0.070842313;0.060600136;0.143052463;0.138769061;0.089055769;0.195916299;0.120157221;0.094470939;0.133329551;0.098618476;0.05796517;-0.061750572;0.079619837;0.029280864;
0.063454204;0.068606272;0.201519872;0.123786558;-0.010595347;0.04022117;0.089795605;0.094250177;-0.035158177;0.040902667;0.092296844;0.073666803;0.06146381;0.141098177;0.139151102;0.089993456;0.201726639;0.119977396;0.096810531;0.140812653;0.099828272;0.061596735;-0.057573701;0.081894122;0.031498007;
0.066913796;0.070348313;0.206098997;0.124127782;-0.007127592;0.041354231;0.095679279;0.095047456;-0.032056136;0.04133532;0.088551537;0.076933741;0.062378095;0.139581442;0.138586204;0.091002435;0.206928408;0.119098608;0.098495429;0.147274367;0.101010313;0.063817687;-0.052956014;0.084142286;0.033514333;
0.070231347;0.071850354;0.20869095;0.123962884;-0.004345551;0.041749333;0.101573973;0.09597317;-0.029176136;0.04133532;0.086353986;0.080744354;0.063380544;0.138347156;0.13742702;0.092128966;0.211536571;0.117852707;0.099524;0.152602041;0.10223317;0.06439619;-0.048058055;0.086330041;0.03545066;
0.073370939;0.073083007;0.20934751;0.123502476;-0.002100653;0.041329741;0.107484789;0.097005007;-0.02647083;0.040901034;0.085666095;0.085110068;0.064529932;0.137222259;0.136127429;0.09337468;0.215619837;0.11651034;0.099941959;0.156809388;0.103602422;0.063188571;-0.042980504;0.088380653;0.037494741;
0.076304816;0.07402668;0.208276082;0.123029007;-0.000177388;0.040074231;0.113388463;0.098080925;-0.023927156;0.040034095;0.086362694;0.089959048;0.065878503;0.13605981;0.135160898;0.094700395;0.21929249;0.115282585;0.099811347;0.160014286;0.105237796;0.060146939;-0.037812613;0.090189633;0.039839231;
0.07901502;0.074696068;0.205735499;0.122837986;0.001657714;0.03803015;0.119236626;0.099140517;-0.021561442;0.038767156;0.088252762;0.095155782;0.067457279;0.13475532;0.134917633;0.096037537;0.222703102;0.114316054;0.099184408;0.162422449;0.107255211;0.05532898;-0.032638191;0.091647592;0.04262617;
0.081481959;0.075135252;0.202030309;0.123174313;0.003590231;0.035305252;0.124970503;0.10013317;-0.019414503;0.037170422;0.091128952;0.100527211;0.069256463;0.133243483;0.135639265;0.097299578;0.226004735;0.113733197;0.098074204;0.164290531;0.109765687;0.048950748;-0.027564994;0.092661469;0.045901272;
0.083689306;0.075417701;0.197463662;0.124184925;0.005695265;0.032066068;0.130536218;0.101024599;-0.017540218;0.035345116;0.094816571;0.10590517;0.071217279;0.13150634;0.137363347;0.098403252;0.229325551;0.113646667;0.096474204;0.165882041;0.112857388;0.041343129;-0.022748123;0.093188816;0.049564946;
0.085628898;0.075641374;0.192304245;0.125882884;0.007928735;0.028523211;0.13589132;0.101798476;-0.015985932;0.03342185;0.099183918;0.111152517;0.073238503;0.129556952;0.139921714;0.099273456;0.232742694;0.114146259;0.094387673;0.167434694;0.116552082;0.032907755;-0.018355742;0.093255755;0.053367395;
0.087297469;0.075910762;0.186792816;0.128150639;0.01012556;0.02491015;0.140998259;0.102446639;-0.014785932;0.031541034;0.104137388;0.116177823;0.075192789;0.127444299;0.143002531;0.099851415;0.236262694;0.115282585;0.09187502;0.169111429;0.120787184;0.024075646;-0.014507579;0.092970041;0.056964129;
0.088696653;0.076318925;0.181134041;0.13077268;0.012019256;0.021465252;0.14583581;0.102962558;-0.01395981;0.029826748;0.109636163;0.120938639;0.076947891;0.125263075;0.146248245;0.100112639;0.239810449;0.117057279;0.08909298;0.170961224;0.125403782;0.015263129;-0.011248803;0.092501469;0.059968211;
0.089834612;0.076942599;0.175483429;0.13349268;0.013280027;0.018418721;0.150392544;0.103329905;-0.013509197;0.028376952;0.11565902;0.125433333;0.078394422;0.123148789;0.149329061;0.100073456;0.243248816;0.119409932;0.086319102;0.172956327;0.130155891;0.006812517;-0.00854132;0.092050857;0.062061272;
0.090714612;0.077825864;0.169963429;0.136075537;0.013589506;0.015979537;0.154681524;0.103529088;-0.013419401;0.027263483;0.122181469;0.129681497;0.079457279;0.121271238;0.152014776;0.099784476;0.246401469;0.122216463;0.083914204;0.17502;0.134734939;-0.001012789;-0.006281184;0.091807592;0.063101272;
0.09132849;0.078981782;0.164667102;0.138351456;0.012731637;0.014328925;0.158730503;0.10354215;-0.013665932;0.026527156;0.129169224;0.133702721;0.080102177;0.119836136;0.154212327;0.099337129;0.249092082;0.125318503;0.082294612;0.177066259;0.138825823;-0.008035918;-0.004344313;0.091920245;0.063143721;
0.091651755;0.08040219;0.159653224;0.140227374;0.010654358;0.013615456;0.162603156;0.103354395;-0.014211238;0.026194095;0.136558612;0.137500272;0.080335646;0.119047565;0.155967429;0.098852231;0.25118351;0.128554422;0.081832571;0.179061905;0.142164054;-0.014134966;-0.002618055;0.092463918;0.062436782;
0.091640327;0.082067497;0.154951184;0.141691864;0.007506603;0.013953415;0.166384381;0.102952762;-0.01500634;0.026287156;0.144246776;0.141051293;0.080187075;0.119065524;0.157436816;0.098465293;0.252615347;0.131791973;0.082782776;0.181083673;0.144621197;-0.019220136;-0.001055062;0.093440245;0.061393517;
0.091241959;0.083954844;0.150549551;0.142792272;0.003654449;0.015422803;0.170180299;0.102332354;-0.015984299;0.026840626;0.152078612;0.14430517;0.079692381;0.119981442;0.158831102;0.098308558;0.253412082;0.134956054;0.085230122;0.183291565;0.146245687;-0.023211429;0.000308204;0.094798612;0.060475966;
0.090410939;0.086056068;0.146412408;0.143593905;-0.000360971;0.018062803;0.174097034;0.101491537;-0.017060218;0.027900218;0.15984351;0.147193333;0.07888585;0.121793687;0.160356;0.09848815;0.253684735;0.138036871;0.089084816;0.185910884;0.147250857;-0.026063129;0.001377591;0.096462286;0.060089027;
0.089124408;0.088372803;0.142494041;0.144145741;-0.00389639;0.02187015;0.17824234;0.100431946;-0.018139401;0.029524707;0.167281878;0.149642313;0.077796871;0.124396136;0.162174776;0.099064476;0.253606367;0.141073605;0.094080735;0.189143537;0.147980109;-0.027783946;0.002055143;0.098351265;0.06052168;
0.087405224;0.090918109;0.138765061;0.144483701;-0.006336299;0.026802395;0.182694585;0.099151946;-0.019118993;0.031769605;0.174112898;0.151591701;0.076453197;0.127599401;0.16438049;0.100047333;0.253379429;0.144133197;0.099861959;0.193112517;0.148854667;-0.028461497;0.00226902;0.100401878;0.061896374;
0.085336653;0.093709946;0.135220571;0.144632272;-0.007196889;0.032773007;0.187512544;0.097649905;-0.019887973;0.034678993;0.180049224;0.153012109;0.074897279;0.131148789;0.16697151;0.101384476;0.253191673;0.147271156;0.106038286;0.197782449;0.150264735;-0.028293333;0.002012694;0.102560245;0.064172293;
0.083055837;0.096758109;0.131881796;0.144619211;-0.00617463;0.039653007;0.192720707;0.095929088;-0.020345116;0.038262667;0.184865551;0.153910068;0.073187891;0.134758585;0.169867837;0.102973048;0.253185143;0.150495646;0.112255429;0.202958503;0.152476435;-0.027594558;0.001349836;0.104775755;0.067187803;
