0.009574476;0.007752123;0.005307207;0.05826432;-0.008836109;0.066315184;0.016886765;0.066340027;-0.002209442;0.008042313;-0.012293769;-0.071296898;0.04838166;0.018812735;-0.03780419;-0.060241633;-0.100623412;0.034904571;-0.053049317;0.049391184;-0.051299989;0.003207374;-0.052512884;-0.057604762;
0.00830917;0.00885743;0.003742659;0.059181346;-0.007074476;0.067194095;0.019964316;0.069637986;-0.005180871;0.007782721;-0.013025197;-0.071811184;0.047929415;0.018946612;-0.040803374;-0.05714449;-0.104373616;0.03664498;-0.047632174;0.050431184;-0.048068269;0.004567374;-0.050664721;-0.056228435;
0.006878966;0.009923552;0.002073155;0.060604028;-0.005299782;0.068601986;0.022971663;0.072815129;-0.00852781;0.007617823;-0.014197442;-0.072423429;0.04787717;0.019616;-0.043413986;-0.054133878;-0.107307493;0.03801151;-0.042499113;0.051490776;-0.04382617;0.005755946;-0.048383905;-0.055433333;
0.00537366;0.010929266;0.000257644;0.062452891;-0.00346468;0.070676;0.025810847;0.075830639;-0.01221434;0.007583537;-0.015683156;-0.073270776;0.04830166;0.020832327;-0.045655619;-0.051252245;-0.109307493;0.039049878;-0.038109562;0.052605878;-0.038684946;0.006717578;-0.045915333;-0.05516068;
0.003910803;0.011876205;-0.001764513;0.064590034;-0.001567537;0.073489605;0.028442683;0.078632272;-0.016201279;0.007681497;-0.017281524;-0.074465878;0.049224109;0.022531918;-0.047547864;-0.048471837;-0.110323004;0.039885796;-0.03484197;0.05380098;-0.03284961;0.007439211;-0.043445129;-0.055291293;
0.002624272;0.012800287;-0.00408498;0.066826769;0.000327973;0.077024299;0.030878602;0.081161252;-0.020444544;0.007877415;-0.018757442;-0.076098531;0.050626558;0.024572735;-0.049085823;-0.045722449;-0.110373616;0.040713551;-0.032932093;0.055090776;-0.02661894;0.00796166;-0.041085946;-0.055670068;
0.001629986;0.013760287;-0.006805446;0.068949451;0.002101034;0.081163075;0.033183908;0.083370231;-0.024890259;0.008115782;-0.019877442;-0.078261796;0.052463293;0.026770286;-0.05022868;-0.042894694;-0.109529534;0.041763347;-0.032450133;0.056488327;-0.020362613;0.008376354;-0.038865537;-0.056179456;
0.001034068;0.014814981;-0.010058857;0.070715515;0.003594912;0.085684435;0.035438602;0.085237986;-0.029458422;0.008332925;-0.020440707;-0.081069959;0.054675537;0.02892049;-0.050898068;-0.039872653;-0.107877289;0.043252327;-0.033286052;0.058011592;-0.014448677;0.008818803;-0.036726762;-0.056765578;
0.000913252;0.016006817;-0.013986554;0.071898722;0.004654503;0.090284163;0.037706357;0.086777578;-0.034033116;0.008470068;-0.020316626;-0.084663429;0.057191456;0.030829061;-0.050994395;-0.036563265;-0.105509942;0.045335592;-0.035189725;0.059680163;-0.009214158;0.009435946;-0.034592884;-0.057470884;
0.00130019;0.017348858;-0.018658274;0.07231155;0.005170422;0.094601442;0.040014928;0.088044517;-0.038467401;0.008483129;-0.019459483;-0.089182612;0.05993268;0.032337633;-0.05041317;-0.032902857;-0.102505861;0.048089878;-0.037821562;0.061523429;-0.004876199;0.010340435;-0.032392068;-0.058439048;
0.00218019;0.018816613;-0.024041131;0.071832483;0.005108381;0.098273823;0.042339826;0.089133497;-0.042599646;0.008341088;-0.017897034;-0.094745061;0.062807782;0.033346612;-0.049079293;-0.028862041;-0.098928718;0.051492327;-0.04080899;0.063590367;-0.001510835;0.011571456;-0.030085129;-0.059887211;
0.003487946;0.020356205;-0.029968362;0.070414407;0.004505932;0.100979673;0.044580915;0.09015717;-0.046281279;0.008019456;-0.015733769;-0.101394857;0.065728599;0.033808653;-0.046965007;-0.024470204;-0.09484382;0.055430286;-0.043784011;0.065944653;0.000955171;0.013070231;-0.027676966;-0.062032517;
0.005086313;0.021900695;-0.036103405;0.068093008;0.003451238;0.102498041;0.046585268;0.091226558;-0.049401279;0.007487211;-0.013146014;-0.109069959;0.068600435;0.033736816;-0.044098068;-0.019797551;-0.090334432;0.059725796;-0.046446868;0.06866302;0.002731264;0.014679211;-0.025210027;-0.065059456;
0.006792435;0.02339294;-0.041971627;0.064963678;0.002042259;0.102734776;0.048153704;0.092437986;-0.051905769;0.006708435;-0.01036234;-0.117595673;0.071338395;0.033202939;-0.040558476;-0.014948571;-0.085511575;0.064176408;-0.048595439;0.071828735;0.00412555;0.016216082;-0.022728395;-0.069002313;
0.008397333;0.024811715;-0.047020723;0.061166594;0.00035083;0.101739401;0.049065813;0.093856762;-0.053802912;0.005643946;-0.007655401;-0.126705878;0.073888599;0.032319673;-0.036476844;-0.010060408;-0.080531983;0.068591102;-0.050125235;0.075521796;0.005442868;0.017508054;-0.020289211;-0.073727211;
0.009688762;0.026183144;-0.05069909;0.056857089;-0.00160019;0.099684435;0.049117513;0.095510639;-0.055146585;0.004264354;-0.005314177;-0.136051184;0.076224925;0.031230694;-0.032009905;-0.005278367;-0.075585044;0.072831102;-0.051018297;0.079804245;0.006945608;0.018452272;-0.017928395;-0.078928844;
0.010490395;0.027574164;-0.052632152;0.052197264;-0.003830395;0.096845796;0.048167309;0.097402884;-0.055995565;0.00257619;-0.00361132;-0.145272408;0.078335946;0.030102531;-0.027327456;-0.000724898;-0.070865044;0.07681151;-0.051323603;0.084700571;0.008794704;0.019084381;-0.015663905;-0.084164762;
0.010691211;0.029084368;-0.052656641;0.04734432;-0.006377333;0.093554912;0.046168942;0.09951717;-0.05611932;0.000641497;-0.002790095;-0.154026694;0.080244517;0.029093551;-0.022584599;0.003511837;-0.066538514;0.080509469;-0.051127684;0.090166694;0.011034938;0.019605469;-0.013503905;-0.08889619;
0.010243864;0.030826409;-0.050842764;0.042453824;-0.009244272;0.090162803;0.043216561;0.101825741;-0.055264136;-0.001436871;-0.003018667;-0.162020163;0.081986558;0.028327837;-0.017907048;0.00741551;-0.062709942;0.083952735;-0.050539929;0.096078531;0.013598203;0.020340707;-0.011454925;-0.092615374;
0.009169578;0.03288845;-0.047500723;0.037681346;-0.012359374;0.086993823;0.039531119;0.104295946;-0.053144952;-0.003521769;-0.004336218;-0.169034041;0.083641342;0.027875592;-0.013382966;0.011043265;-0.059394024;0.087191918;-0.049681154;0.102220571;0.016321468;0.021697986;-0.009508803;-0.094891293;
0.00754019;0.035303144;-0.043102356;0.033206944;-0.015554476;0.084317905;0.035442411;0.106885333;-0.049446993;-0.005466259;-0.006677442;-0.174929551;0.085320073;0.02772702;-0.009061333;0.014497959;-0.056517289;0.090271102;-0.048691766;0.108284245;0.018982693;0.024006014;-0.007662272;-0.095443129;
0.005445497;0.038041103;-0.038112968;0.029236798;-0.01857815;0.082339129;0.031345541;0.109531864;-0.043858422;-0.007152789;-0.009885605;-0.179618531;0.08714302;0.027795592;-0.004945415;0.017911837;-0.053949126;0.093226204;-0.047744827;0.113889143;0.02135004;0.027462068;-0.005900639;-0.094159864;
0.002978558;0.041009266;-0.032940723;0.026006244;-0.021125088;0.081193007;0.027640507;0.112162068;-0.036377605;-0.008513878;-0.013728871;-0.183099347;0.08925912;0.027942531;-0.001017252;0.02141551;-0.051545861;0.096071918;-0.04702646;0.118632;0.023207999;0.032086286;-0.004181456;-0.091098639;
0.00022917;0.044062328;-0.027832152;0.023759947;-0.022903048;0.08093668;0.024662547;0.114682884;-0.027060054;-0.00951932;-0.017965605;-0.18542098;0.091875356;0.028004571;0.002749279;0.025072653;-0.049207902;0.098809878;-0.046711358;0.122140571;0.024393305;0.037687374;-0.002429269;-0.086448844;
-0.002724299;0.047025593;-0.02285256;0.022732075;-0.023699782;0.081563619;0.022642956;0.116986558;-0.016556218;-0.010187619;-0.022406422;-0.186674857;0.095190549;0.027834776;0.006378667;0.028871837;-0.046935249;0.10144498;-0.046938297;0.124125878;0.024812897;0.043887646;-0.000543438;-0.080502721;
-0.005810014;0.049729266;-0.017907254;0.023105253;-0.023427129;0.083031374;0.021680779;0.118965333;-0.00554332;-0.010532109;-0.02692234;-0.186998122;0.099384109;0.027346612;0.00987581;0.032729796;-0.044847085;0.103996816;-0.047764419;0.124427918;0.02444555;0.050240844;0.001598952;-0.073594966;
-0.008949605;0.052031307;-0.012806845;0.024984203;-0.022137333;0.085268109;0.021761867;0.12052615;0.005289333;-0.010521769;-0.031478667;-0.186563837;0.104533134;0.026531918;0.013212952;0.036502857;-0.043162187;0.106511102;-0.04913095;0.123041796;0.023358203;0.056284653;0.00412385;-0.06606517;
-0.012051646;0.053835389;-0.00733256;0.028355165;-0.020023048;0.088179129;0.022773568;0.12159717;0.015285741;-0.010095646;-0.036221524;-0.185559755;0.110589551;0.025464163;0.01633132;0.040034286;-0.0421728;0.109061306;-0.050863195;0.120124245;0.021707591;0.061645741;0.007134463;-0.058239864;
-0.015013279;0.055092532;-0.001342356;0.03308776;-0.017368354;0.091658313;0.024542819;0.122150639;0.023859129;-0.00916966;-0.041283565;-0.18419649;0.117373587;0.024285388;0.019141116;0.043203265;-0.0421728;0.111730694;-0.052693399;0.115957714;0.019723917;0.066070776;0.010694579;-0.050399864;
-0.017725116;0.055804368;0.00519642;0.038942687;-0.014489986;0.095591374;0.026888398;0.122202884;0.031039537;-0.007644762;-0.046762748;-0.18267649;0.124575401;0.023171918;0.02153785;0.045947755;-0.0433728;0.114600898;-0.054324419;0.110911184;0.017692897;0.069452544;0.014808632;-0.042759048;
-0.020081034;0.056013348;0.012190706;0.045607177;-0.011688354;0.099837905;0.02965901;0.121817578;0.036899129;-0.005505986;-0.05269132;-0.181207102;0.131772862;0.022296816;0.02342683;0.048306939;-0.045856065;0.11774049;-0.055503195;0.105389551;0.01591657;0.071841388;0.019428807;-0.03544966;
-0.021989605;0.05579294;0.019433155;0.05272881;-0.009201823;0.104236272;0.03274799;0.121107374;0.041813741;-0.00283551;-0.058995401;-0.180008735;0.138548735;0.021802122;0.02473785;0.0504;-0.049558922;0.121177224;-0.056084419;0.099792816;0.014665958;0.073415537;0.024463792;-0.028522313;
-0.023382259;0.055226409;0.026634787;0.059980121;-0.007178966;0.108590558;0.036109622;0.120220844;0.04616117;0.000196327;-0.065418259;-0.179290367;0.144532771;0.021779265;0.025444789;0.052382041;-0.054270759;0.124894776;-0.05607299;0.094470367;0.014143806;0.074421796;0.029782626;-0.02193619;
-0.024216544;0.054400287;0.033493628;0.067101987;-0.005689986;0.112666204;0.039747173;0.119319619;0.050304844;0.003329932;-0.071681116;-0.179228327;0.14946683;0.022264163;0.025585197;0.054429388;-0.059689534;0.128836;-0.055622378;0.08970302;0.014448964;0.075148871;0.035231955;-0.015580272;
-0.024484299;0.053402736;0.039750281;0.073953299;-0.00473815;0.116217769;0.043703092;0.118573497;0.054543864;0.006286667;-0.077266014;-0.179946694;0.153216308;0.023250286;0.025270095;0.056705306;-0.065485453;0.132911102;-0.054987276;0.085678531;0.01555709;0.075893905;0.040681052;-0.009283129;
-0.024203483;0.052315389;0.04521575;0.080513299;-0.004287537;0.119006884;0.048032887;0.118137578;0.059114639;0.008855918;-0.081757034;-0.18147649;0.155768508;0.024698449;0.02468234;0.05931102;-0.07135484;0.137012327;-0.054464827;0.082491592;0.017347071;0.07695268;0.046027407;-0.002860272;
-0.023423075;0.051203552;0.049815587;0.086874116;-0.004300599;0.12081151;0.052767581;0.118131048;0.063930966;0.010921224;-0.084853361;-0.183734449;0.157222839;0.026543347;0.024053769;0.062293878;-0.077082187;0.141031918;-0.05431299;0.080129143;0.019629075;0.078567374;0.0512056;0.003859728;
-0.022229605;0.050127634;0.053609546;0.093202279;-0.004757741;0.121492871;0.057881051;0.118633905;0.068889333;0.012494286;-0.086354585;-0.18651649;0.157743837;0.028700082;0.023634177;0.065644082;-0.082558106;0.144873551;-0.054690133;0.078473633;0.0221867;0.08087268;0.056166766;0.010992789;
-0.020748789;0.049144777;0.056749073;0.09968881;-0.005655701;0.121025932;0.063278602;0.119678803;0.073878721;0.013701905;-0.086168463;-0.189515673;0.157478077;0.031064163;0.023665197;0.069297959;-0.087769534;0.148475184;-0.055633807;0.077324245;0.024825661;0.083883293;0.060818591;0.018573197;
-0.019132463;0.048299062;0.059451114;0.106475748;-0.007018966;0.119512463;0.068782275;0.121249415;0.078817497;0.014730476;-0.084534585;-0.192385878;0.156547828;0.033508245;0.024332952;0.073155918;-0.09278831;0.151812327;-0.057062378;0.076431184;0.027410448;0.087483293;0.065011664;0.02652585;
-0.017563483;0.047631307;0.061968534;0.113612075;-0.008878558;0.117202803;0.074148806;0.123293497;0.083661578;0.015792245;-0.081715401;-0.194803837;0.155058122;0.035891918;0.025719075;0.07708898;-0.097738514;0.154881714;-0.058789725;0.075523429;0.029869966;0.091434313;0.068530031;0.03467932;
-0.016231238;0.04718396;0.064519718;0.121009626;-0.011242639;0.11446702;0.079102275;0.125724517;0.088415537;0.01706898;-0.078108871;-0.196521388;0.153106558;0.038069878;0.027789279;0.080951837;-0.10273933;0.15768498;-0.06057748;0.07436098;0.032198277;0.09542615;0.071070323;0.042757687;
-0.015313687;0.046997838;0.067258983;0.128452891;-0.014078558;0.111729605;0.083384724;0.128424925;0.09309668;0.018675782;-0.07408683;-0.197412816;0.150789823;0.039906612;0.03041132;0.08461551;-0.10788382;0.160213959;-0.062182378;0.072780571;0.034427888;0.099115946;0.072267874;0.050424626;
-0.014956136;0.047110491;0.07028135;0.135625136;-0.017314476;0.109429741;0.086801867;0.131269007;0.097721986;0.020662177;-0.070007646;-0.197491184;0.148211864;0.041304163;0.033374585;0.087965714;-0.113216065;0.162426204;-0.063398705;0.070723429;0.03660273;0.10220819;0.071777914;0.057327483;
-0.015263075;0.047551307;0.073604452;0.142157381;-0.020829578;0.107929878;0.089272071;0.134122884;0.102295048;0.023013741;-0.066212952;-0.196885469;0.145486966;0.042221714;0.036422748;0.090919184;-0.118719738;0.164225388;-0.064086052;0.068249959;0.038757238;0.104531456;0.069333063;0.063144249;
-0.016278585;0.048321919;0.077194787;0.147706769;-0.024486721;0.107449878;0.09082799;0.136849415;0.106789741;0.025650476;-0.062999483;-0.195801388;0.142747374;0.042685388;0.039302748;0.093438367;-0.124326269;0.165480898;-0.064187276;0.065525061;0.040901951;0.106051456;0.064883057;0.067628896;
-0.017997769;0.049394572;0.080993971;0.152043095;-0.02816019;0.108042531;0.091616561;0.13932615;0.111135864;0.028430884;-0.060470503;-0.19446751;0.140126966;0.042794776;0.041774585;0.095528163;-0.129934432;0.166063755;-0.063723603;0.062792;0.043017572;0.10686615;0.058615629;0.070671408;
-0.020365116;0.05069743;0.084930363;0.155070034;-0.031758558;0.109602259;0.091864724;0.141456762;0.115240354;0.031147619;-0.058672952;-0.193096082;0.137740027;0.042709878;0.043655401;0.097213061;-0.13542831;0.165880898;-0.062783195;0.060329959;0.045063732;0.107194313;0.050953238;0.07230067;
-0.023289197;0.052108042;0.088942118;0.156856156;-0.035236109;0.111893415;0.091833704;0.143174313;0.119006884;0.033550884;-0.05757785;-0.191858531;0.135666558;0.042620082;0.044814585;0.098520816;-0.140706677;0.164914367;-0.061467276;0.058396898;0.046996496;0.107303701;0.042545658;0.072690623;
-0.026649197;0.053471307;0.092995342;0.157628401;-0.038597741;0.114623755;0.091758602;0.144441252;0.122368517;0.035371293;-0.057080299;-0.190872408;0.133963701;0.042719673;0.045139483;0.099456327;-0.145696065;0.163249061;-0.059862378;0.057183837;0.048777127;0.107452272;0.034218661;0.072144312;
-0.030307973;0.054625593;0.097064567;0.157708401;-0.041821298;0.117496136;0.091825541;0.145217741;0.125313823;0.036344354;-0.056995401;-0.190204653;0.132654313;0.043175184;0.044525605;0.100004898;-0.150355657;0.161067837;-0.058020746;0.056801796;0.050394492;0.107844109;0.026788084;0.071027326;
-0.034108789;0.055425593;0.10113771;0.157460238;-0.044844505;0.120277088;0.092130847;0.145458395;0.127893415;0.03628068;-0.057103973;-0.189881388;0.131728599;0.044104163;0.042902748;0.100122449;-0.154693616;0.158638449;-0.055935848;0.057258939;0.051859131;0.108595129;0.020984375;0.069711784;
-0.037893279;0.055788042;0.105214379;0.157241463;-0.047533951;0.122815864;0.092694112;0.145102476;0.130213415;0.035137823;-0.057205197;-0.189891184;0.131152272;0.045568653;0.040166422;0.099771429;-0.158768718;0.156256408;-0.053521154;0.058467102;0.053207108;0.109741252;0.01733276;0.068536651;
-0.041504707;0.055721103;0.109294379;0.157336156;-0.049652435;0.125047701;0.093464724;0.144054313;0.132417497;0.033028435;-0.057144381;-0.190188327;0.130876354;0.047576816;0.036308463;0.09896;-0.162682187;0.154169878;-0.050665644;0.060271184;0.054492155;0.111257986;0.016097728;0.067746824;
-0.044799401;0.055332532;0.113374379;0.157932075;-0.050857333;0.126972599;0.094344724;0.142183293;0.134652599;0.030217007;-0.056819483;-0.190689551;0.130830639;0.050082939;0.031439891;0.097771429;-0.166569534;0.15254702;-0.047268093;0.062480163;0.055784325;0.113065333;0.01726181;0.067466133;
-0.04765981;0.054828042;0.117454379;0.159122162;-0.050779899;0.128637905;0.095201867;0.139379048;0.137037905;0.027087211;-0.056217034;-0.191270776;0.13094166;0.053015184;0.025794721;0.096365714;-0.170597289;0.15145151;-0.043289317;0.064901388;0.057138092;0.115073497;0.02051592;0.067724218;
-0.050012463;0.054473756;0.121534379;0.16088811;-0.049054651;0.130113823;0.095907173;0.135577578;0.139645252;0.024048844;-0.055394177;-0.191783429;0.131135946;0.056283755;0.01973649;0.094982857;-0.174927085;0.150819673;-0.038771766;0.067387918;0.058603175;0.117207374;0.025289098;0.068462302;
-0.051827973;0.054550491;0.125614379;0.16314432;-0.045470744;0.131483619;0.096321867;0.130818068;0.142482803;0.021446395;-0.054452136;-0.192072408;0.131344925;0.059792327;0.01377785;0.093884082;-0.179678106;0.150498041;-0.033854215;0.069848327;0.060208964;0.119398395;0.030890451;0.069567106;
-0.053121034;0.05531294;0.129682885;0.165762279;-0.040006255;0.132819129;0.096313704;0.125259211;0.145493415;0.01950517;-0.053503565;-0.191992408;0.13152615;0.063452735;0.008415129;0.09330449;-0.184891167;0.150287429;-0.028747276;0.072259755;0.061976682;0.12159268;0.036574463;0.070920701;
-0.053937361;0.056945593;0.133731538;0.168588401;-0.032852669;0.134180762;0.095761867;0.119175946;0.148575864;0.018285578;-0.052646422;-0.191435673;0.131679619;0.067194776;0.004156082;0.093382857;-0.190496065;0.149967429;-0.023710541;0.074666286;0.063910337;0.123754313;0.041609565;0.072429147;
-0.054342259;0.059536613;0.137756681;0.171468635;-0.024414884;0.135615864;0.09457003;0.112927782;0.151602803;0.017701088;-0.051949279;-0.190361388;0.131833088;0.070949878;0.00136751;0.094114286;-0.196288718;0.149330694;-0.018966052;0.077138122;0.066006218;0.125847374;0.045389156;0.07404786;
-0.054407565;0.063087634;0.141762559;0.17428776;-0.015278558;0.137148925;0.092669622;0.106934313;0.154438721;0.017573741;-0.051462748;-0.188807102;0.132050231;0.074665796;0.000234449;0.095345306;-0.201960555;0.148200898;-0.014673807;0.07972751;0.068250967;0.127847374;0.047500177;0.075802836;
-0.054196952;0.067518654;0.145764518;0.176951783;-0.006058733;0.138781578;0.090047581;0.101564844;0.156969333;0.017697823;-0.05118683;-0.186885469;0.132425741;0.078296816;0.00076234;0.096809796;-0.207152391;0.146431102;-0.010915439;0.082458939;0.070638203;0.129736354;0.047766299;0.077768676;
-0.053761034;0.07270396;0.149816828;0.179409509;0.002632812;0.140499129;0.086746357;0.097087782;0.159124435;0.017908435;-0.051085605;-0.184769551;0.133034721;0.081798857;0.002810231;0.098163265;-0.211524636;0.143920082;-0.007700746;0.085285061;0.073142693;0.131497986;0.046256095;0.080073752;
-0.053147156;0.078496613;0.153981726;0.181649626;0.010329139;0.14227219;0.082872071;0.093632435;0.160882803;0.018138639;-0.05110683;-0.182658531;0.13390166;0.085136;0.006066286;0.09907102;-0.214856881;0.140615592;-0.00497095;0.088075265;0.07572555;0.133140435;0.043229156;0.08289619;
-0.052394503;0.084741511;0.158344306;0.183699305;0.01675876;0.144073007;0.078586357;0.09117268;0.162280354;0.018419456;-0.051170503;-0.180741796;0.134982476;0.088293551;0.010228463;0.099273469;-0.217105044;0.136516;-0.002649317;0.090645061;0.078327999;0.134694721;0.039078952;0.086423935;
-0.051525932;0.091290083;0.162975163;0.185599947;0.021873396;0.145888517;0.074081867;0.089535129;0.16341015;0.018855374;-0.051167238;-0.17915649;0.136138395;0.091269878;0.015002884;0.098618776;-0.218399738;0.131680082;-0.000662378;0.092788735;0.08087004;0.136190985;0.034275687;0.090829503;
-0.050543075;0.098011715;0.167915897;0.187406944;0.025847973;0.147710558;0.069536561;0.088464109;0.164415864;0.019580272;-0.050992544;-0.177954857;0.137142476;0.094096;0.020139211;0.097074286;-0.219002187;0.126231918;0.001042112;0.094312;0.083250448;0.137670671;0.029266707;0.096256546;
-0.049416544;0.104780695;0.173144959;0.189166594;0.029052871;0.149529333;0.065082683;0.087670639;0.165487864;0.020700272;-0.05054683;-0.177084653;0.137723701;0.096827429;0.025427374;0.094710204;-0.219232391;0.120349469;0.002511499;0.095097306;0.08535657;0.139179117;0.024411197;0.102792705;
-0.048076136;0.111489266;0.178585938;0.190915865;0.031918877;0.151326884;0.060780643;0.086921905;0.166838721;0.022244762;-0.049758259;-0.176415265;0.137601252;0.099536;0.030689959;0.091657143;-0.219338514;0.114254776;0.003791499;0.095120163;0.087072489;0.14074345;0.019945891;0.110394987;
-0.046415728;0.118042736;0.184063359;0.192670734;0.034893104;0.153060762;0.056610847;0.086095129;0.168677088;0.024156599;-0.048599075;-0.175755673;0.136569415;0.102300082;0.035740299;0.088075102;-0.219429942;0.108179673;0.004947418;0.094462204;0.088305142;0.142378238;0.015972014;0.11885872;
-0.044303075;0.124364368;0.189369481;0.19443085;0.038346632;0.154654231;0.052488398;0.085185741;0.171194639;0.026303537;-0.047079075;-0.17488098;0.13456615;0.105180082;0.040411864;0.08411102;-0.219441371;0.102338041;0.006064152;0.093301388;0.088992489;0.144079839;0.012484667;0.127817677;
-0.041612463;0.130403552;0.194283701;0.196184436;0.042522259;0.156004435;0.048315336;0.084307374;0.174543211;0.028505986;-0.045248871;-0.173570367;0.131687782;0.108185796;0.044520163;0.079874286;-0.219150759;0.096898041;0.007239663;0.091864653;0.089105142;0.145822382;0.009413646;0.13677622;
